"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
10,"冯小刚是在提前预热春晚吗，三段小品加一段朗诵糊弄观众。最后再捡个网上烂透了的笑话结尾，似乎想抖个机灵。时代变了，春晚和不进反退的冯式幽默注定要淘汰出大众的娱乐舞台。","Feng Xiaogang is in advance of the preheating Spring Festival Gala?, the three sections of the skit plus one period of recitation to fool the audience. Finally picked up a Online sucks. the jokes at the end, seems to want to shake a clever. Times have changed, and the show and not into the anti-return von humor destined to be eliminated out of the mass entertainment Arena.",0.74087
10,"冯小刚白白的糟蹋了几个好演员，恶心了自己最好的甲方乙方。黔驴技穷的开始炒剩饭搞大杂烩，真的是恶心别人，糟蹋自己。","Feng Xiaogang in vain of spoil a couple of good actors, nausea himself the best party party. Ideas start to fry the leftovers to engage in a hodgepodge, it really is disgusting to others, to spoil yourself.",0.76312
10,"冯小刚的滥竽充数之作，唯一可看的是第二个讲媚雅导演的故事，看来只有自己深有感触的事，拍出来才能打动人心呐~~即使是这样，他都不能好好地、完整地把第二个故事讲完。看来最近他果然状态不好，还是好好回家养病吧~~","Feng Xiaogang's enough just to make, the only thing to see is the second one tell Mei ya Director of the story, it seems that only their own deep feelings of things, the shoot out in order to impress people.~~even if is such, he cannot be good and complete the second story. It seems that his recent really bad state, or even to go home to recuperate.~~",0.910887
10,"冯小刚老了，这片子放20多年前应该是部好片，但时代不同了。电影的世界观还停留在冷战时代，非黑即白，非俗即雅，非穷即富，充满了极端主义，而这种思想正是那个信息匮乏的年代才特有的。这片子不受欢迎是正常的。看这片子有点时空错乱。","Feng Xiaogang Old, this film put more than 20 years ago should be a good piece, but times are different. The movie's worldview is still stuck in the Cold War era, the non-black-and-white, the non-secular i.e. ya, the non-poor that is rich, full of extremism, and this thought is precisely that lack of information of the era was unique. This film is unpopular is normal. Watching this film is a bit of a space-time disorder.",0.845182
10,"冯小刚这个大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼大傻逼","Feng Xiaogang this big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid big stupid",0.728703
10,"冯的心态应该是既然我拍贺岁片那么好赚钱，那就拍吧，不赚白不赚。大家似乎都上当了，看完了拼了命的吐槽，不正中了冯的下怀吗，他没准儿正一边看着评论一边哈哈大笑呢，现实完全就是他电影的翻版，电影里的各种明喻暗喻其实在电影结束以后都真的应验了，和他当初的想法没准不差分毫。","Feng mentality should be since I shoot surreal so good to make money, just take it, do not make white does not earn. Everyone seems to have fooled watching mad tucao, not the middle of the Feng of the hands?, he probably is watching the comments while guffawing yet, the reality is he is the movie version of the movie in a variety of similes metaphors actually in the movie after the end of are really fulfilled, and he had the idea of maybe not worse nickels and dimes。",0.843814
10,"冲着王朔和葛优去的，抄甲方乙方的剩饭不说，吐槽好没趣，真是勉强看到最后，还好是免费票。","Directed at Wang Shuo and GE you go, copy Party a party b The leftovers do not say, tucao good boring, it's barely seen the last, good thing is the free ticket.",0.82875
10,"几乎可以算是看过最不知所云且毫无意义的电影了，全剧唯一的亮点恐怕只有结尾那首歌了吧，还上了春晚，除了这个其他全是槽点，可惜了我的电影票啊，太浪费了。","Almost can be seen the most incomprehensible and pointless the movie, the whole drama The only highlight I'm afraid only the end of that song, also on the Spring Festival Gala, in addition to the other full tank point, but unfortunately my movie ticket Ah, too wasted.",0.741209
10,"分给的确实低，但咱是真情实感啊，看之前就听说不太行，怎么也没想到差到这地步，我还没有过看电影看到中途想离开的地步呢，这次差点没忍住走了。之前看的评论说三胖子那段差，完了就觉得那段还能看，剩下两段什么玩意，特别是丹姐，老子花钱不是让你恶心的，跟吴君如的演技差太多了。三亚的景拍的不错","Give the exact low, but we are a kindred spirit in the real sense Ah, look before you heard of not too line, how also did not expect the difference to this point, I haven't had the movies to see halfway want to leave to the point where it, this time almost did not hold back to go. Before looking at the comments that the three fatties that difference, over just think that also can be seen, the remaining two sections of the What's, in particular Dan sister, I spend money not to make you sick, talk to Wu Jun as the acting is poor too much. Sanya view shoot good.",0.773081
10,"别人送的电影兑换券快到期了 趁着有空跑到电影院 居然他妈全！都！是！这个鸟片子！ 同档期的电影都被叫去廉政公署喝茶了嘛！","Others send the movie vouchers expire by taking advantage of the air and ran to the cinema to actually fucking full! All! Is! This bird to film it! The same schedule of movies are called to go to the ICAC and drink tea!",0.749004
10,"别扭","Awkward",1
10,"到年底了刷新一下观众的观影下限吧~终于从白百何和李小璐身上体会到了什么叫有的人无论演什么角色都觉得是在演自己了。","To the end of the refresh of the audience viewing the lower limit of bar~finally from the white hundred what and Li Xiaolu who appreciate what is called some people no matter play what role there is in the play itself.",0.740864
10,"刻意做作","Deliberately contrived",1
10,"前两天宿舍同学说电脑上看了感觉不错。现在我觉得他是个傻逼。","Two days before the dormitory students say on the computer to see the feel good. Now I think he is a sucker.",0.733878
10,"前半小时还算有娱乐效果 后面就是为了充篇幅 为了升华主题 结果毁了 都不知道自己的观众是哪个群体 尤其环境污染那块 实在不明白导演用意 雾埋污水还有提到的啥 主要是企业造成的 不是个人行为所致 放在这贺岁片里不是很扫兴么 且看不出这样能提高群众环保意识 电影严重跑题","Half an hour before also has entertainment effects behind is that in order to charge the space in order to sublimation theme results ruin don't know their audience is which groups in particular environmental pollution is that really don't understand the Director intended the fog buried sewage also mentioned what major is Business caused not a personal behavior caused by a put in that surreal is not quite the party pooper? and see how this can improve the masses of environmental protection consciousness movie seriously digress",0.745729
