"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"一颗星给葛大爷，一颗星给甲方乙方","A star to Ge uncle, a star to Party B",-0.600000024,0.800000012
"一颗星给葛大爷，一颗星给范大爷，本想给曾经梦情小璐一颗星(你懂的)，但整片真不值三个星。","A star to Ge Grandpa, a star to Fan uncle, wanted to have a dream Xiaolu a star (you know), but the whole piece really worth three stars.",-0.699999988,0.800000012
"一颗星给葛大爷~","A star to Grandpa Ge ~",-0.300000012,0.5
"一颗给丹丹，一颗送给那首歌。","One for Dandan, one for the song.",-0.5,0.300000012
"一颗给宋丹丹，一颗给鲜肉郑凯","A Song Dandan, a piece of fresh meat Zheng Kai",-0.600000024,0.800000012
"七拼八凑，毫无诚意","Patchwork, no sincerity",0.300000012,-0.300000012
"万万没想到 小刚导演还能拍出这样的烂片","Never imagined Xiaogang director can shoot such a bad film",0.600000024,-0.400000006
"三个加长小品构成，最后环境一段有点做作，不够辛辣。.说句公道话，很多人说这部电影不接地气，但如果真接地气的话，就第一段故事情节，这个电影就没办法上映了。","Three exaggerated composition, the last paragraph of the environment a bit artificial, not spicy. To be fair, many people say that this movie does not get used to it, but if it is true, the film will not be released on the first storyline.",0.600000024,-0.400000006
"三个大咖合作了个大烂片，冯式喜剧去哪儿了，完全笑不出来好么！一星给风景，不能再多。","Three big coffee cooperation a big bad film, where the Feng-style comedy, completely out of laughter! A star to the scenery, no more.",-0.300000012,0.300000012
"三个小品，零碎的几十个段子","Three pieces, fragmented dozens of paragraphs",0.699999988,-0.600000024
"三个小品分别可以打50，40，50分，诗朗诵70分，平均分52分，剧情炒冷饭胡拼乱凑扣10分，三观不正扣10分， 最终分32分","Three skittles can play 50,40,50 points, Poetry recited 70 points, an average of 52 points, the plot stir-fried rice together chase buckle 10 points, three not buckle 10 points, the final score of 32 points",0.300000012,-0.5
"三个小品加一个公益广告","Three sketches plus a public service ads",0.400000006,-0.400000006
"三个小品加一个公益广告么么哒","Three sketches plus a public service ads so da da",0.400000006,-0.600000024
"三个小品加一个公益广告吧","Three sketches plus a public service ads it",0.400000006,-0.5
"三个年轻的演技真的就不多说了，往葛大爷旁边一戳瞬间弱爆；还什么什么师的模仿盗梦空间么，都是上场充数的；就范伟那个故事还凑活，其他的那些都什么乱七八糟的。","The three young acting is really not much to say, to Ge uncle next to a poking moment weak burst; What kind of division mock Pirates of the dream what space are playing lot; to Fan Wei that story still alive, the other What are those messy.",-0.800000012,0.400000006
"三个故事 敢于揭露官场的黑暗 表现人性的残缺 有钱人也有有钱人的苦楚 穷人也有穷人的欢乐 其实人和人之间的真情还是存在的 只是有时候被太多东西掩盖 语言够扯 剧情诙谐 乐呵乐呵得了","Three stories dare to expose the officialdom of the dark performance of the human nature of the disabled rich people also have the suffering of the rich poor people have the joy of the poor In fact, the truth between people still exists only sometimes too much to cover up the language of drama Le ha ha music",0.600000024,-0.5
"三个故事，不咋地，结尾雾霾的起得比较生硬。","Three stories, not good, the haze at the end relatively blunt.",0.699999988,-0.800000012
"三个故事，撑起一个电影，脆弱。","Three stories, hold up a movie, fragile.",0.600000024,-0.400000006
"三个故事，牵强附会","Three stories, far-fetched",0.5,-0.300000012
"三个故事，能看到编剧努力讲道理的身影，但是笑不出来。","Three stories, can see the screenwriter hard to justify the figure, but can not laugh.",0.600000024,-0.600000024
"三个故事，都很烂","Three stories are very bad",0.5,-0.699999988
"三个故事只有范伟那段火候把握比较到位，没最后的鸡汤起码7分应该有的~","Only three Fan Wei Wen Wei that period to grasp more in place, no final chicken soup should have at least 7 points ~",0.699999988,-0.600000024
"三个故事和最后的道歉有吗联系？","Are there any links between the three stories and the last apology?",0.400000006,-0.600000024
"三个故事没啥联系，也没什么内涵，就是轻松一笑","The three stories nothing, no meaning, is easy to smile",0.800000012,-0.400000006
"三个故事没有连贯性也就罢了，最后环保宣传用心是好的，但是很突兀啊。。。","The three stories are not coherent there, finally the intention of environmental advocacy is good, but very awkward ah. . .",0.899999976,-0.899999976
"三个故事看着没啥联系。第一感觉下来比较空。","The three stories look nothing. The first feeling is empty.",0.300000012,-0.400000006
"三个故事还可以，有荒诞，有感动。","Three stories can be, absurd, touched.",0.899999976,-0.600000024
"三个牵强笑点的小品 外带赠送一公益广告","Three forced joke out of bandages donated a public service ads",0.300000012,-0.800000012
"三分之一，满腔淤血，不得不弃，即使是小璐大大的胸部支撑。。。","One-third, full of congestion, had to abandon, even if Xiaolu huge chest support. . .",0.5,-0.800000012
"三分电影，看在冯导的面子上，再减一分，不谢！","One-third movie, look at the face of Feng guide, and then minus a minute, no thanks!",0.600000024,-0.600000024
"三小品加一公益广告","Three skins plus a public service ads",0.5,-0.5
"三年前葛大爷一口气演了三部电影，三年后冯导给电影砍了三下。你们别怪冯导了，要怪怪葛大爷，一定是他求着冯导这么干的","Three years ago, Uncle Ge played three films in one go, and three years later Feng led the film to three cuts. You do not blame Feng guide, to blame Ge uncle, must be seeking him to do so Feng guide",-0.699999988,0.400000006
"三无：无故事 无主题 无聊","Three no: no story without theme boring",0.699999988,-0.600000024
"三星全给片尾的公益广告，虽然完全不搭调","Samsung to the end of the public service ads, although totally disagree",0.300000012,-0.600000024
"三星半到四星之间，没那么差。","Samsung half to four stars, not so bad.",-0.600000024,0.300000012
"三星半吧~假装说泰语那段让我笑惨了，然后最后向地球母亲道歉的时候又很感人，但是故事主线，构思木有啥特殊的，又很跳跃","Samsung half it ~ pretend to say that I laughed miserably in Thai, and then finally apologized to Mother Earth when it is touching, but the story of the main line, there is nothing special wood, and very jump",0.899999976,-0.5
"三星真的不能再多了，结尾真心比较牵强，其他三个故事还行。","Samsung really can not be more, the end is really far-fetched, the other three stories okay.",0.699999988,-0.400000006
"三星给讽刺和最后的一段道歉","Samsung apologizes for the irony and the last paragraph",0.400000006,-0.400000006
"三星都给第一个故事了，后面的太整不成了","Samsung gave the first story, too behind the whole did not become",0.300000012,-0.400000006
"三段儿小品一段儿公益广告","Three sections of children's section of a public service ads",0.5,-0.400000006
"三段后part是矫情了些，但就这特么社会，教育一丫算一丫，是有点儿主流范儿但嘴贱浮夸王塑小刚刚组合黑人的功夫还是有的，大家乐呵成一电影院，都拖儿带女看，不容易","After the third part is hypocritical, but this special society, education, a calculus Ah, is a bit mainstream Fan children but mouth cheap exaggeration Wang plastic small gang just mix the black kung fu or some, everyone happy into a movie theater , All drag children with women, not easy",0.5,-0.5
"三段喜剧，求不贪，求脱俗，求MONEY，没有什么触动人心的力量，讽刺现实力度也很弱。最后插播一段公益片是闹哪样==","Three comedies, seeking not greedy, seeking secular, seeking MONEY, nothing to touch the power of the people, satirical reality is weak. The last episode of a charity film is what kind of trouble ==",0.300000012,-0.400000006
"三段小品，一段一颗星，最后的诗朗诵差评，看在前面笑得还算开心的份上就不扣分了。看完感想就是大导演们，你们真是一年不如一年啊，是已经江郎才尽，还是已经变懒了呢？","Three pieces, a paragraph of a star, the last poem recitation bad review, see in front of a happy smile on the part of the points will not be deducted. After watching the impression is the big directors, you are really better than a year, ah, it has been done, or have become lazy it?",-0.400000006,0.600000024
"三段小品加一段公益广告。","Three paragraphs add a piece of public service ads.",0.400000006,-0.5
"三段式的电影：讽刺、自嘲、亲情和公益，除了第三段的故事和插曲挺好，其他全是尿点，毫无新意","Three-stage movie: satirical, self-deprecating, affection and public interest, in addition to the third paragraph of the story and episode quite good, the other is full of urine, nothing new",0.800000012,-0.699999988
"三段式的相声小品，至少针砭时弊，以供大家一乐，足以。","Three-phase comic skit, at least needle stupid, for everyone happy, enough.",0.600000024,-0.5
