"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"5颗星，是为了跟所谓代表广大中国人民的言论唱反调。为何我觉得没有问题的电影，被损成这样……还是说你们不容易被改变，还是你们的期望过于自我。电影很好，虽然我一开始不喜欢这样的慢节奏，虽然那么多讲雾霾，有何用？电影，本就是俗物，笑了哭了还反思了，还苦笑了，还无奈了，还憧憬了，就是好的","The five stars are meant to sing the tune of saying so-called on behalf of the broad masses of the Chinese people. Why do I think movies without problems, damaged into this ... ... or that you are not easily changed, or your expectations are too ego. The movie is good, although I did not like the slow pace of my life at the beginning. Film, this is a vulgar thing, laughing and crying also reflect on, but also wry, but also helpless, but also longing for, that is good",0.300000012,-0.100000001
"6-7分的样子，现在的评分不客观","6-7 points look, the current score is not objective",0.400000006,-0.300000012
"7/10，演员都很好，最喜欢范伟的第一段，结尾的出发点很好，只是执行的太矫情，低于冯导的平均水准，就这。","7/10, the actors are good, favorite Fan Wei's first paragraph, the end of the starting point is very good, but the execution is too hypocritical, below the average level of Feng guide, that's it.",0.200000003,-0.699999988
"8错。","8 wrong.",0.100000001,-0.300000012
"90分钟前想给四颗星  看到100分钟  喜剧片就喜剧吧 非要变文艺，三星吧。文艺就文艺吧 还不够恶   拍成了公益，两星。 这就像学生作文 越写越偏题 不及格——————————改下。假如都是假的，真的才是真的 才能体会。","90 minutes ago to see four stars to see 100-minute comedy comedy right to change it, Samsung it. Literary and art it is not bad enough to become a public good movie, two stars. This is like a student writing to write the more the more the problem failed to change. If all are fake, really is really able to understand.",-0.400000006,0.100000001
"90后别看，坐在影院里简直尴尬。","Do not look after 90, sitting in the theater is simply awkward.",0.400000006,-0.899999976
"90年代的王朔整出了个10年代的本子 虽然笑料还停留在上世纪故事会的水平 好歹还算真诚","Wang Shuo in the 90s out of a 10-generation book Although jokes still remain at the level of the story of the last century, whatever the outcome, even fairly sincere",-0.300000012,0.300000012
"960万平方公里，你往哪儿逃？ ps最后那段公益片段作为片花还行，怎么跟电影生在了一起，导演忙春晚没拍完正片？？","9.6 million square kilometers, where do you go? Ps the last piece of public interest segment as a film still, how the film was born together, the director busy spring night did not shoot a positive? ?",0.200000003,-0.200000003
"97年的甲方乙方到13年的私人定制这么多年了白日梦一刻都没停止啊","97 years of Party A and B to 13 years of private custom so many years daydream never stopped ah",-0.100000001,0.5
"black快睡着了","Black fell asleep",0.100000001,-0.400000006
"C 一部剧如果涵盖的东西太多也不好，导演你心太大了","C drama if covered too much is not good, director of your heart is too big",0.300000012,-0.699999988
"CK说这是甲方乙方的续集，但我不记得了。其实喜剧就应该宽容的态度去面对，别对它期望太高，没有笑到想象中那么high就叫不好？冯导品牌的标签如雷贯耳，但是也得给他留有宽容，没有什么是不会变化的，潮流一样，水准也一样。","CK said this is a sequel to Party B, but I do not remember. In fact, comedy should be tolerant attitude to face, do not expect it too high, did not laugh at the imagination so high called bad? Feng guide brand label thunders his ears, but also have to give him tolerance, nothing will not change, the same trend, the same level.",0.200000003,-0.300000012
"get不到这个点啊。。","get less than this point ah. .",0.200000003,-0.200000003
"idea很好，怪不得，王朔编剧呢","Good idea, no wonder, Wang Shuo screenwriter yet",-0.200000003,0.300000012
"it really sucks...","it really sucks...",0.100000001,-0.899999976
"Mr.Feng 这是要步入喜剧烂片导演的殿堂了吗","Mr.Feng This is to enter the hall of comedy film director it",-0.899999976,0.5
"Not that bad..","Not that bad..",-0.400000006,0.100000001
"not that bad。。。。","not that bad。。。。",0.100000001,-0.100000001
"PC上看的，烂片","PC, bad film",0.100000001,-0.600000024
"PEK TO GVA 被时间去哪儿了戳中泪点才跟爸妈分别啊喂","PEK TO GVA where the time to stamp the tears in the head with parents to feed ah",-0.400000006,0.100000001
"PL非要看葛大爷。。","PL depends on Ge uncle. .",-0.5,0.400000006
"shame on you","shame on you",-0.300000012,0.100000001
"tm这啥玩意","tm what this stuff",-0.699999988,0.200000003
"w/爸爸妈妈 @金逸 最后扯环保还能再雷点吗？","w / mom and dad @ Jin Yi finally pull the environment can then mine it?",-0.699999988,0.100000001
"with sam ---看了一半 觉得有点无聊","with sam --- half looked a bit boring",0.200000003,-0.400000006
"wiz 大老李 我姨","wiz big old man my aunt",0.400000006,-0.100000001
"zi要中国梦未圆，这种电影就依然会有市场啊哈哈哈哈！！！强烈建议冯导回归电视剧市场，拍电影太勉强了。。。。。。","zi want Chinese dream unfinished, this movie will still have a market ah ha ha ha ha! ! ! It is strongly recommended that Feng guide back to the TV market, film too reluctantly. . . . . .",-0.200000003,0.600000024
"一，段子太老了节奏太慢了虽然我确实笑了但是我看着完全没有带入感  二，用小品和相声就能讲出来的片子 完全抛弃了电影的本质和镜头语言 三，这是个造梦的纯商业片 四，至少冯导他敢讲真话 虽然是一次不太成功的尝试 但愿意为精神点赞","First, the stage is too old rhythm too slow Although I really laughed but I did not look into a sense of sophistication, comic dialogue can be out of the film completely discarded the essence and language of the camera Third, this is a Dream pure commercial film IV, at least von lead him to dare to speak the truth Although it is a less successful attempt, but willing to point for the spirit",0.300000012,-0.5
"一上映就去看了、电影院人非常的多、明星导演加上巨星阵容、人气很高、电影总体还是比较平的、笑点不强烈、是一部轻喜剧、但是很建议大家去电影院看一下、能看到冯小刚从前的影子","A screening went to see, the cinema is very much, star director with superstar lineup, high popularity, the overall movie is relatively flat, not a big joke, is a light comedy, but it is recommended that you go to the cinema look , Feng Xiaogang can see the shadow of the past",0.899999976,-0.100000001
"一上映就跑去看了 其实最后面的道歉 我还是比较认同的 至于前面的各种 感觉像是没有头绪 神龙见首不见尾  即便是想脱俗 但也还是个俗人 无所谓啦！","I ran to see the release of the last apology in fact, I still quite agree with the front as a variety of feeling like there is no clueless dragon see the beginning of the first sight, but even if they want to be refined, but it is still a laughetist it!",0.600000024,-0.600000024
"一上豆瓣看评论果然是一水的一星啊 怪不得冯大爷会发飙 开场十分钟才进去 刚好赶上第一个故事 有范师傅在 全场都笑哈哈的 总之三个故事都挺好的呀 作为贺岁片 有笑点有泪点 看完还能让你想点什么 就不错了！只是最后的道歉.....太雅了....受不住 我雅过敏","A look on the watercress Really is a water star ah No wonder Feng uncle will be so boring opening ten minutes just to catch up with the first story Fan Master laugh in the audience in short, all three stories are good ah Lunar New Year spots have a smile on the point can also make you think about what is good! Just the last apology ..... too elegant .... could not stand me allergy",0.300000012,-0.200000003
"一不小心看睡着了三次，感觉是好几个客户的私人订制故事拼起来的，最后自己彻底清醒的时候就开始跟大自然道歉了，不知道是想表达什么，跟电影主题有什么关系吗？","Accidentally fell asleep three times, I feel that several private customers ordered the story together, and finally wake up completely awake when I began to apologize to nature, I do not know what to say, with the movie theme has anything to do ?",0.600000024,-0.5
"一个人看喜剧，到底是喜剧还是悲剧呢？","A person to see comedy, in the end is a comedy or a tragedy?",-0.400000006,0.300000012
"一个俗片导演的自我反思与救赎。","Self-reflection and redemption of a vulgar film director.",0.100000001,-0.800000012
"一个喜剧电影不仅仅是笑果，还要看它对社会的正能量，如卓别林的电影系列，美国电影肖克申的救赎之后导演不是个个电影都超越了肖克申，冯小刚和姜文的电影跟随时代在进步给我们喜怒哀乐之后感觉是正能量，所以支持冯小刚和姜文","A comedy film is not just a joke, but also depends on its positive energy to society, such as the Chaplin movie series, after the American movie Shocking's Redemption directed not all movies beyond the Shockkers, Feng Xiaogang and Jiang Wen's film to follow the era After the progress to our emotions is positive energy, so support Feng Xiaogang and Jiang Wen",0.800000012,-0.400000006
