"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"冯导真的老了，冯氏笑点越来越低，倒不如原来的甲方乙方了。","Feng Zhen's old, Feng's laughter getting lower and lower, it is better to the original Party B Party.",-0.800000012,0.600000024
"冯导走到那个路子无法自拔","Feng guide go that way unable to extricate themselves",0.699999988,-0.699999988
"冯小刚也就随便一拍的，真没必要戴那高大全的帽子，就一爆米花电影而已，反正我笑点低还真乐了，作为喜剧片比那泰囧强","Feng Xiaogang also just a beat, I really did not need to wear that tall hat, a popcorn movie, anyway, I laugh at the low really fun, as the comedy than that Thai 囧 strong",-0.800000012,0.800000012
"冯小刚光想着帮老板补上1942的亏空，已经完全不在乎自己的口碑了","Feng Xiaogang just want to help make up for the loss of 1942 boss, has completely ignored their own reputation",0.699999988,-0.800000012
"冯小刚和王朔一定有一个出了问题，这水准太衰了","Feng Xiaogang and Wang Shuo must have a problem, this level is too bad",0.699999988,-0.699999988
"冯小刚和王朔的组合确实老了，除了抖一抖机灵以外，再没有能让人记忆深刻的情节了。","Feng Xiaogang and Wang Shuo's combination really old, in addition to shake the smart, there is no memorable plot.",0.600000024,-0.800000012
"冯小刚怒斥观众看不懂，其实他的立意简直太明显了好嘛，主题很高大，但是你的表达方式弱爆了，尤其最后的段子我都能背下来","Feng Xiaogang angrily denounced the audience do not understand, in fact, his idea is simply too obvious Well, the theme is tall, but your expression weak burst, especially the last paragraph I can back down",0.699999988,-0.800000012
"冯小刚是把电影当春晚拍了么……感觉就差大家合唱一曲难忘今宵了……","Feng Xiaogang is the movie when the Spring Festival Evening shot it ... ... I feel the song is a memorable evening tonight ......",-0.800000012,0.600000024
"冯小刚最差的一部电影，透着一股粗制滥造的气息，另外最后的那个段子实在toooooooold了","Feng Xiaogang's worst movie, showing a sense of coarse and shoddy, while the last paragraph is really toooooooold",0.600000024,-0.899999976
"冯小刚最差的作品 王朔也拿国内金酸梅奖了吧","Feng Xiaogang's worst work Wang Shuo also take the domestic gold acid plum it",0.699999988,-0.899999976
"冯小刚最差的作品~~太做作的幽默","Feng Xiaogang's worst work ~ ~ too much of the humor",0.600000024,-0.899999976
"冯小刚没有了挥洒自如的喜笑怒骂，顽主和痞子们终于成了愤青和屌丝。","Feng Xiaogang no ease of abuse, rude and ruffian finally became angry youth and reeling.",0.800000012,-0.899999976
"冯小刚的反思制作，立意不错，可是拍的有点牵强晦涩，希望以后再接再厉","Feng Xiaogang's reflective production, good intentions, but the film is a bit far-fetched obscure, hoping to redouble their efforts",0.800000012,-0.800000012
"冯小刚的电影，一部不如一部啊","Feng Xiaogang's movie, a better than one",-0.600000024,0.699999988
"冯式恐怖，吓尿了，尤其是第二段什么情况，王朔梦游的时候写的","Fung horror, scared urine, especially the second paragraph of the situation, when Wang Shuo sleepwalking to write",0.600000024,-0.600000024
"冯氏喜剧好像有点黔驴技穷的感觉，","Feng's comedy seems a bit like a donkey poor feeling,",0.699999988,-0.800000012
"冯氏黑色幽默 第三段故事时间都去哪儿响起的时候真心快哭了 只是最后的附送段太突兀 总感觉导演太过执着于去全力表达自己所想","Fong black humor third story where the time to sounded when the heart really cried just the last paragraph with the total sudden unexpected feeling director too dedicated to go all out to express their own thoughts",0.800000012,-0.600000024
"冯近年拍的电影真的没什么价值大家可以期待别的导演了","Von recent movie filmed really no value we can look forward to other directors",0.699999988,-0.800000012
"冲冯小刚拍这部电影的态度，值得往他脸上拉一泡屎","Feng Xiaogang shot the attitude of the film, it is worth pulling a feces to his face",0.899999976,-0.899999976
"几个故事完全生硬 笑点也不好笑 最后居然还来个环保主题的升华 泥垢啊！","Hard to laugh a few stories completely funny Finally, actually came to a sublimation of the theme of environmental protection dirt ah!",-0.800000012,0.800000012
"几个故事的风格都飘忽不定，一会儿讽世警人，一会儿戏谑大众审美，一会儿浪漫报恩，最后的环境道歉更是突兀，很明显脱离剧情，导演一部下来想说的很多，但没有一个说到点子上，连葛叔最后的段子都是网络段子手那儿嚼烂了过到自个儿嘴里来的：那您有一辆汽车你愿意捐吗-摇头-为什么-我真有一辆汽车。","The style of several stories are erratic, while satirical people, while teasing the public aesthetic, while giving grace to romance, the apology of the final is even more abrupt, it is clear from the story, a director wanted to say a lot, but no one said To the idea, even the last part of Ge Te is the Internet where the son of sub-chew over his mouth came: Then you have a car you want to donate it - shook his head - why - I really have a car.",0.600000024,-0.800000012
"几小杯葡萄汁，很不新鲜","A few small cups of grape juice, very fresh",-0.800000012,0.899999976
"凡是大众喜闻乐见的，在豆瓣都是脑残的。","All public loved, in the watercress are brain damage.",-0.699999988,0.600000024
"出乎意料的无味，但是演技真是赞，切换得好快。","Unexpected tasteless, but the acting is really like, switch fast.",0.899999976,-0.800000012
"创意还不错，但结局没达到心理预期","Creative is not bad, but the end did not meet the psychological expectations",0.899999976,-0.600000024
"别以为你装个逼就高大上了，俗","Do not think you put a force on the tall, vulgar",0.699999988,-0.800000012
"别太当真的看还不错","Do not really look good",0.699999988,-0.800000012
"别被低分迷惑，该乐还得乐","Do not be fickle, the music still have fun",-0.800000012,0.600000024
"到后来已经完全是为了看完而坚持看完了","Later, I had read it completely and insisted on reading it",0.600000024,-0.600000024
"刻意等过了舆论高峰期才看，比想象中的好一些，可惜冯导的诚意在这个时代，不奏效。","Deliberately waited for the peak period of public opinion to see, better than expected, but Feng's sincerity in this era does not work.",0.800000012,-0.800000012
"前三段看着我脚着还行，就是结尾的矫情，来的有点突兀，另外全片酸的有点太明显~","The first three paragraphs looked at my feet okay, is the end of the hypocritical, to a bit unexpected, the other pieces of acid a bit too obvious ~",0.800000012,-0.600000024
"前半段不知道在讲什么，就一直在暗喻各种社会现象，等到后面道歉的时候，大场景让我震惊了，虽然不知道后面跟主题有何关系，但觉得还不错，可以看看。","The first half did not know what to say, it has been a metaphor for a variety of social phenomena, until after the apology, the big scene shocked me, though I do not know what the back of the subject matter, but that's not bad, you can look at.",0.800000012,-0.699999988
"前半段看得还挺欢乐的，虽然一切都过于刻意，笑点更是如此，那些加入的所谓讽刺当今社会的反而感觉有点不伦不类，至于后半段感觉脱节太严重了，最后的那段环保煽情是闹哪样～","Although the first half saw quite joyful, though everything is too deliberately, especially the joke, the joke of those so-called irony today's society feel a little nondescript, but the second half of feeling too serious disconnect, the last period of environmental sensationalism Is that trouble?",0.699999988,-0.699999988
"前半段还不错~讽刺的意味很重，最后的道歉有点多余了","The first half is not bad ~ sarcastic means heavy, the last apology a bit redundant",0.800000012,-0.800000012
"前半部分平淡，后半部分比较好","The first half is dull, the second half is better",0.699999988,-0.800000012
"前面3个私人定制，后面向大自然道歉，黑色幽默和抒情之间一点也不搭边。","In front of three private custom, followed by an apology to nature, black humor and lyric between no point.",0.800000012,-0.600000024
