"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
30,"人类该反省反省对地球做了种种恶行，应该对地球道歉，可是这样的道歉是远远不够的。人类制造的废烟、废气、废水，只会减少地球的寿命。.结局也够讽刺的，宁愿捐钱也不愿捐车，估计很多人也会这样，嘴上说着道歉的话，可还继续破坏着环境。中国的社会风气也真是糟糕，脏乱差。无语！！！","Human beings should reflect on all kinds of evil actions on the earth, and should apologize to the earth, but such an apology is far from enough. The waste of waste, waste gas and waste water made by mankind will only reduce the life of the earth. The end is also satirize, preferring to donate money rather than donating a car. It is estimated that a lot of people will do it, and the apology on the mouth can continue to destroy the environment. The social atmosphere in China is really bad, and the mess is bad. No words!!!",0.84616
30,"从官场的权钱色交易到文化娱乐圏的恶俗风气，从少女对富二代生活的艳羡到平民百姓对执法者吆五喝六的向往，从胡同被拆房者的华屋梦到亿万身家者的冷棉袄，一个个当今社会典型而又畸形的梦想与现实，被揭露被讽刺被调侃被砰击，令人在笑声之后是对环境的深深忧虑与歉意","From the official to the right color of money transaction vulgar culture and entertainment, fashion, from the girl of two rich generation life envy to the common people yearning for law enforcement Yaowuheliu, from the alley was the Chinese house demolition billionaire who dreamed of cold cotton padded jacket, a typical dream and reality in today's society and deformity, was revealed being sarcastic ridicule by slamming a deep concern and regret, is to the environment in the laughter after",0.847791
30,"从未在大屏幕上看过冯导的任何一部电影，这部也算是破例了。第一次看白百合演戏，觉得长得很像王珞丹。喜欢三亚的风景，海水好蓝，以后一定要去一趟！和同事去看，号称年末贺岁，的确起到了贺岁的作用，但看完后同事却对电影评论甚低。我觉得贺岁电影本身就是轻松的，没有必要赋予给它过多的内涵。","I have never seen any of the movies on the big screen, and this is an exception. The first time to see the white lilies acting, feel as long as Wang Luodan. Like the scenery of Sanya, the sea is so blue, we must go once in the future! With colleagues to see, the end of the year, called the year of congratulation, indeed played the role of the year of congratulation, but after reading, colleagues are very low on the film reviews. I think the new year's film itself is easy, there is no need to give it too much connotation.",0.885757
30,"从甲方乙方到私人订制，三男一女的配置换成两男两女，倒是阴阳平衡了，可观众心里不平衡了—— 我看电影图一乐呵，干嘛硬喂我心灵鸡汤、听你讲自己如何不易。既然彼此都知道这是一场梦，梦醒了，就散场好了。话讲太多太满没了思考余地，观众也记不住几句，跟听了场营销会似的。","From the first party to the private party, three men and one woman are allocated to two men and two women, but the balance between yin and Yang is unbalanced. But the audience is not in balance. Let me see why the movie is happy. Why do I feed my chicken soup and listen to you? Since we all know that this is a dream, wake up, as well. It's too much to think about, the audience can't remember a few words, like listening to the marketing conference.",0.879685
30,"仔细想想这也就是冯小刚的2013年末随想 流水帐的让人记不住太多。这部喜剧的笑点还不如宋丹丹的泪点来的好。白百合和李小璐的存在完全可以合为一体。大道理的话永远从葛优的嘴里出来。郑恺是唯一出彩的。私人订制这个题材很好但适合拍电视剧","Think about this is Feng Xiaogang at the end of 2013 after running account to remember too much. The comedy's smile is not as good as Song Dandan's tears. The existence of white lilies and Li Xiaolu can be completely integrated. The words of the great truth come out of Ge You's mouth forever. Zheng Kai is the only one. Personal customization is a good subject but suitable for TV play",0.889917
30,"估计是想体现的东西多了，感觉不在一个节奏上。前面半截搞笑，还行，后面半截煽情，也不错，但凑在一起就别扭了。给我的感觉不像电影，更像是为了迎合现在的政治背景而拍的教育片。","The estimate is to reflect more things, feel not in a rhythm. The front half is funny, it's OK, the back half is incendiary, and it's good, but it's hard to get together. It doesn't feel like a movie, it's more like an education film to cater to the current political background.",0.907128
30,"似曾相识","Deja vu",1
30,"作为一部贺岁档上映且主打搞笑的电影，实话说喜剧色彩不是很浓厚，笑点很少几乎没有。前两段故事虽有新意和讽刺社会现实的价值，但是故事情节却并不令人感到风趣幽默。宋丹丹主演的第三段相比之下要更为出彩。总之，这部电影无论从剧情设计还是最后的结尾来说，都更像一部教育影片。但是，音乐大爱。","As a movie with a new year of age and a funny movie, the truth is that the comic color is not very strong, and the smile is very little. Although the first two stories have new meaning and satirize the value of social reality, the plot is not interesting and humorous. The third paragraph of Song Dandan's starring will be more brilliant. In a word, the film is more like an educational film, both from the plot design and the final end. But the music is great.",0.886926
30,"作为内地屈指可数的著名导演之一，冯小刚真的该好好反省自己了。拍电影也一样啊，不进则退。十几年前的IDEA重新翻出来，换汤不换药的，还不如甲方乙方惊艳。除了宋丹丹的背影和葛优最后的那句实话还算招人待见，其余真的就算了吧。据说北京台要推出一档私人定制的节目，呵呵呵呵呵呵，在那儿等着呢吧","As one of the most famous directors in the mainland, Feng Xiaogang really deserves to reflect on himself. The movie too, either. More than ten years ago, IDEA turned out again, instead of changing the soup, it was not as good as party a party. In addition to the back of Song Dandan and Ge You at the end of that truth is really attractive, even if the rest. It is said that the Beijing station is going to launch a program of private custom, ha ha ha ha ha ha ha ha ha ha, there waiting for it",0.871057
30,"作为喜剧片还不错，结尾尽管跟电影没什么关系，但利用冯小刚葛优的票房号召力来做一回环保宣传也算是好的初衷，影片没有特别主题思想，比较松散不知道是想要表达什么，推荐送宋丹丹回家的路上那首歌，很好听！","As a comedy is also good, although not at the end of what relationship with the film, but the use of Feng Xiaogang Ge You's box office appeal to make a return to the propaganda of environmental protection is also not particularly good intentions, movie theme, loose do not know what to say, the recommended way to send Song Dandan back to the home of the song, very nice!",0.94503
