"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
20,"为了配得上刚の身份，特地去金鸡百花影院看了一场，大厅，满座。影迷都事先将自己调到了不笑抽不出影厅模式，以至于经常觉得笑点要来了而在类似范伟开口宋丹丹扬眉这样的时候发出长达一秒的哄堂大笑。对不起刚亲，爱您但是真の无法给高分。求徐帆刘蓓速回来。另外，公益广告的话，还请投稿至CCTV。","In order to match the new identity, we went to the Golden Chicken hundred flowers theater to see a hall, full of seats. Prior to his fans will not laugh out of office mode, often feel that bursting point coming up and issued a second set the whole room roaring with laughter when Wei Fan Song Dandan raised eyebrows in like such an opening. I'm sorry, I just love you, but I can't give you high marks. Ask Xu Fan Liu Beisu to come back. In addition, the public service advertisement, also please submit to CCTV.",0.854362
20,"为什么不叫甲方乙方2？还可以345啊！全是植入广告，华谊兄弟不是要做旅游地产了吗，估计都是他家的，回头就可以做景区，瞧，这是拍私人定制的办公室。吐槽！剧情拖沓，笑点牵强，真想给一星，为了贺岁片博人一笑加一星，时代变了旧饭也没有炒热！真是骗钱骗钱骗钱！有点诚意好不好。东拼西凑结尾矫情。","Why do not call party a party B 2? It can be 345! All of them are implanted advertisements. Huayi Brothers are not going to make tourism real estate. They are all estimated to be his family. They can make scenic spots later. This is a private custom office. Make complaints！ The plot is procrastinating, and the smile is far fetched. I really want to give a star, for the smile of the blogger with a star, the time has changed, and the old rice has not been fried. It is the kite kite kite! It's good to be sincere. I put all sorts of things together.",0.831939
20,"主题其实真挺好 但是最后的呈现手法真的不敢恭维 串起来的故事也并没有就此连成一个紧密的整体 去电影院看是有点失望","The theme is actually very good, but the last presentation technique is really not able to compliment, and the stories that string together do not become a close whole. It's a little disappointed to see the movie theater.",0.769907
20,"之前冯小刚的电影 看的还是挺少的 回想 非诚勿扰时 感觉还是不错的 但这部剧吧 总有一种 违和感 就是觉得别扭 拧巴 跳戏 特别最后那个特别奉献 反正我鸡皮疙瘩是起来了 想法是好的 但我觉得不是这么个表现法 有种倒退的感觉 这样不是太容易让大众接受 消化不了 太教条","Before Feng Xiaogang's movie is very small when the recall If You Are The One still feel good but this drama, there is always a sense of violation is to feel awkward Ningba that last hop scene special dedication I bumps up is a good idea but I do not think such a representation is backwards feeling this is not too easy for the public to accept can not digest too dogmatic",0.867549
20,"之前总觉得观众太过苛刻，影评圈嘴太毒，觉得凡是拍出来的电影都是自己的心头好，掌中宝，至少是自己孩子般用心做的，最差也比光说不练的好。谁知道….觉得导演真是太没诚意了！.你们要看喜剧，好，给你几个点；你们要看俗的，好，geinilaidianhuadde","Before the audience feel too harsh, Critics Circle mouth too toxic, feel that shot out of the film is his mind, palm sized, at least their children like you do, the worst than talk good. Who knows... I think the director is really insincere! You want to see the comedy, well, give you a few points; you have to see the vulgar, good, geinilaidianhuadde",0.878946
20,"之前是期待的，没想到上映后恶评如潮，而我是相信群众的，年底坐电影院边吃爆米花边笑看来是不可能了。刚哥喜剧电影的血统元素贫，这次感觉有点贫血。范伟是个好演员。五分。增票，六分。","Before it was expected, I did not think that after the release, I believed in the tide, and I believed the masses. It seemed impossible to eat the rice lace at the end of the movie. The lineage of the comic movie is poor, and this time it feels a bit anemic. Wei Fan is a good actor. Five points. Ticket increase, six points.",0.877647
20,"之前没看过不能评论，今天在乐视上花了5块钱。。。觉得还好没去电影院看","I didn't see it before, and I spent 5 dollars on the music today. I think it's good to go to the cinema",0.790297
20,"乏味","dull",1
20,"也许是对冯氏喜剧过于期待，也需是被宣传片蒙蔽了眼睛，总之期望很高，失望很大！冯氏幽默的根本是市井草根幽默，但把它生硬的移植于高档会所，高级酒店，加上无尽的很不巧妙的植入广告就马上把整个影片的水准拉了下来。失望至极……","Maybe too much looking forward to Feng comedy, also need to be propaganda blinded in high expectations, very disappointed! Feng's humor is ordinary grassroots humor, but it is blunt transplanted to high-end clubs, hotels, and a lot of very clever ads immediately to the whole film level down. Disappointments at the most...",0.780473
20,"乱炖","Luandun",1
20,"五分，给两颗星。这对于冯导来说，并不算出色发挥。电影分几个主题反映社会现实，为官之道是政治层面，雅俗区分是精神层面，最后是经济层面（特别提到了买房），最后主题升华有点狗尾续貂。不过有一点笑点，还有演员的表现，葛大爷确实不错的。","Five points, to two stars. This is not a good play for Feng guide. The movie is divided into several themes to reflect social reality, officialdom is political, elegance and distinction is the spiritual level, and finally the economic level (special mention buy), finally the theme of sublimation is a bit gouweixudiao. But there is a little laugh, and the performance of the actor, and grandpa Ge is really good.",0.863761
20,"亮点极少，第四章不错但总体跟其他故事毛关系都没有一点。几个演员的演技都很好啊，各种飚戏啊，演了半天我还以为是在马戏团看小丑呢，你演技再好有个蛋用跟电影一毛钱关系都没有。前期摄影各种抖，后期各种穿帮各种越轴。耀莱马连道拷贝效果极差，噪点明显空镜尤为严重，希望是个别现象吧。3.5分","There are few highlights, the fourth chapter is good, but the overall relationship with other stories is not a bit. Some actors are very good, all kinds of play for a long time ah Biao play, I thought it was the clowns in the circus, you have a good acting eggs are not used with the film 10 fen. Early photography all shake, later a variety of various goof axis. Auklema even said copy effect is poor, the noise was empty mirror is particularly serious, hope is individual phenomenon. 3.5 points",0.896045
20,"人物故事很刻意，好像讲笑话不好笑的人一直解释笑点逼着你笑的感觉。他片子一贯的幽默犀利的台词也没有，笑点一直不痛不痒，看得很憋屈。结尾不知所云，把本来不好的质量直线拉下。冯小刚近年的水准真是一路走低。","The character story is very deliberate, as if the joke - telling person has always explained the feeling of laughing. He has no lines of humor sharp consistent film, bursting point has been very bad neither painful nor itching. At the end of the line was unintelligible, quality is not good pull. Feng Xiaogang's level in recent years is really down.",0.885479
20,"什么奇怪东西啊，就宋丹丹结尾那里不错，其他的都奇怪又不到位","What a strange thing, it's nice to end with Song Dandan, the others are strange and not in place",0.806114
20,"什么意思，最不爱的还是最后一句。我不捐，你真不捐也别说啊。把一个真相说破了，人们就真俗了！艹～","What does it mean, the least love is the last sentence. I don't donate, you don't donate it and don't say it. A truth that broken people really vulgar! Fuck ~",0.752509
20,"什么玩意儿！！拍这种东西也有脸在微薄上骂人，就算你有个还不错的idea，你以为这个idea就能撑起整个电影吗？？！！！别扯蛋了！！！你的问题的没看清自己的位置！！","What! This kind of thing also has a face in the thin scolding, even if you have a good idea, do you think this idea can support the whole movie?!!!! Don't bullshit!!! Don't see your position on your question!!",0.830358
