"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
30,"两江新区厚品影城。看这种片就是要吐槽。基本上反应中国人的信仰和中国人的梦：当官和有钱。故事二则证明了冯导本人的烂俗。最后那一段环保宣传也格格不入匠气十足，所谓诚意也只是植入各种广告。如看春晚般会笑，但那种笑总像别人（观众席里的托儿）鼓动的而非发自内心：膈应。","Two Rivers New Area thick goods Studios. See this film is to Tucao. Basically reflect the Chinese people's faith and the dream of the Chinese people: the official and rich. The second story proved Feng Dun's own delusional. The last period of environmental protection is also out of style, the so-called sincerity is only implanted a variety of ads. As Spring Festival Evening looks like laughing, but the kind of laugh always like others (in the auditorium nursery) agitation rather than from the heart: diaphragmatic.",0.882024
30,"个人觉得不错，唯一的不足呢就是拼起来的三个故事没什么联系，最后的升华又文不对题，总体上是不错的。成全别人，恶心自己。","Personally feel good, the only problem is that there is no connection between the three stories put together, the final sublimation and the text is not right, is generally good. Complete others, disgusting themselves.",0.854555
30,"个人觉得还不错。刚开场，边上的俩个兄弟就已经因为葛优的造型笑的死去活来了，对于几个场景，搞笑的程度是渐弱的，后来仿佛是要像感性过度，到最后的道歉，发人深思。","Personally feel pretty good. Just started, the edge of the two brothers have already died because of Ge You modeling laughter, for a few scenes, the degree of funny is faded, and later seems to be like an emotional over, apologized to the final, thought-provoking.",0.81623
30,"个人觉得还好，喜欢宋丹丹的表演，确实很出彩，点歌那段很温馨。但前面两段很无聊，要睡了。结尾有寓意，看得出导演还是很用心的。","Personally feel okay, like Song Dandan's performance, really very color, song that period is very warm. But the first two paragraphs are very boring, to sleep. At the end of the moral, I can see that the director is still very hard.",0.89932
30,"中规中矩","Quite satisfactory",1
30,"中规中矩，是我太就没在电影院看国产电影还是怎么的，我感觉还过得去~白百合还是那么高贵冷艳~啊哈哈~~","Quite satisfactory, I did not see the movie in the cinema or how the domestic movie, I feel so decent ~ White Lily or so noble and glamorous ~ ah ha ha ~ ~",0.828037
30,"中规中矩的片，笑点特别低才会觉得好看吧~","Quite good film, especially low laugh will look good ~",0.867009
30,"丹姐那段还不错，歌也好听。其余都没啥，略搞笑，略讽刺，最后还搞个环保出来……最后一镜头还算搞笑","Dan sister that period is not bad, the song is nice. The rest are nothing, a little funny, slightly satirical, and finally engage in environmental protection ... ... the last lens still funny",0.806971
30,"为了填补开学前的空虚感看了一下午国产大片洗脑然后又看了几集纸牌屋完全跟不上剧情节奏果然整个人都不好了。。。。片尾感觉很棒呢","In order to fill the pre-opening look of emptiness afternoon saw a large brainwashing and then read a few sets of card house can not keep up the pace of the story of course, the whole person is not good. . . . End of the film feel great",0.825489
30,"为了葛大爷和一众演员，还是值得进影院看的。范伟的第一个故事最精彩，欲语还休，欲拒还迎的感觉，很妙。新年新气象，看个贺岁好开心。","Uncle Ge and a crowd of actors, or worth the theater to see. Fan Wei's first story of the most exciting, like to rest, want to refuse the feeling of welcome, very wonderful. New Year's New Year, Happy New Year look good.",0.847578
30,"为什么就是不如甲方乙方经典了，最后环保接的好狗血，不过郑凯结尾的话确实有震撼到我，全剧最亮的应该是那首插曲：时间哪儿去了？","Why is not as good as Party B classic, and finally the good environmental protection of the dog, but at the end of Zheng Kai really shocked me, the brightest of the play should be the first episode: Where did the time went?",0.808142
30,"主题很和谐，但是就因为主题很和谐又不能免俗了。里面的小片段不过还是很有意思的，单去看看里面可爱的对白和肢体语言还是一部值得去看看的贺岁片～","The theme is very harmonious, but because the theme is very harmonious and not exempt. Inside the small fragments, but still very interesting, go look inside the cute dialogue and body language is still worth a visit New Year's film ~",0.907486
30,"主题很好，权力突破很到位。但是，不好看，不爱看！","The theme is good, power breakthroughs are in place. However, do not look good, do not love to see!",0.79702
30,"主题是帮你完成白日梦，这个想法对我胃口，我就是个常做白日梦的人。电影中规中矩，剧情如小品式的分成几个故事来进行。冯小刚配合王朔的组合，又回到早期喜剧套路上，可惜已不如当年。老戏骨表演不错，年轻演员还不够精。PS喜欢白百何。","The theme is to help you complete the daydream, this idea appetite, I am a daydreaming people. The film is quite satisfactory, the story is like a short story divided into several stories. Feng Xiaogang with the combination of Wang Shuo, returned to the early comedy routine, but unfortunately not as good as the year. Good old bone performance is good, young actor is not good enough. PS like Bai Bai Ho.",0.906517
30,"之前一点都没想过要看，但是Mr.Run一直心心念念想看他家葛大爷啊喂！于是上映当天俩人就风风火火去了，还挺火后来换了影院才买到合适的票，结果果然很烂，没留下任何印象深刻可流传的经典段子，恶俗倒是多得数不清！不过看在他陪我看碉堡四大2的份上忍了。而且其实只要你在我旁边，看什么我都愿意啦！","Never thought before to see, but Mr.Run has been remembered to see him Ge uncle ah! So on the day of the release of the two people in full steam ahead, but also after the fire for the theater to buy a suitable ticket, the result was really bad, did not leave any impressive classic can be circled, vulgar, but count it countless! But look at him to accompany me to see the bunker four two of the sake of tolerance. And in fact, as long as you are next to me, I would like to see what it is!",0.796451
30,"乏善可陈","Poor",1
30,"也没想象的糟糕，也许因为没去电影院，自己寻找电影的所需，需要狗血还是需要感动亦或是需要欢乐，无所谓好看不好看，娱乐自己何必如此较真~","Also did not imagine the bad, maybe because I did not go to the cinema, find their own movie needs, need to be dog blood or need to move or need to be happy, indifferent to look good, why entertainment so more authentic ~",0.830636
30,"也许只有最后一段配乐才能把人带回90年代的冯小刚。50岁的他们觉得自己已经参透了人生，但是影片出来的时候你就能感觉到他们还是放不下，但是作为观众，更是一帮什么都放不下的人。因为你真的有一辆汽车，一千个亿说说怎么都行啊，更何况连汽车轱辘钱都还没攒出来呢。那段弹棉花的行为艺术真挺好！丫雅","Perhaps only the last piece of music can bring people back to the 90's Feng Xiaogang. 50-year-olds think they have taken a deep breath in their lives, but you can feel that they are still fit when they come out of the movie, but as an audience, they are just a bunch of people who can not let go. Because you really have a car, one hundred million to talk about how to do it, let alone save money from car money. That stretch of cotton performance art is really good! Ya Ya",0.803314
